Id,CategoryEN,NameEN,Language,Category,Name
1042,"Office 2016 / Office 365","Microsoft Outlook: Configure Outlook object model prompt when reading address information",,,
1043,"Office 2016 / Office 365","Microsoft Outlook: Configure Outlook object model prompt when responding to meeting and task requests",,,
1044,"Office 2016 / Office 365","Microsoft Outlook: Configure Outlook object model prompt when sending mail",,,
1034,"Office 2016 / Office 365","Microsoft Outlook: Display Level 1 attachments",,,
1021,"Office 2016 / Office 365","Microsoft Outlook: Do not allow Outlook object model scripts to run for public folders",,,
1022,"Office 2016 / Office 365","Microsoft Outlook: Do not allow Outlook object model scripts to run for shared folders",,,
1028,"Office 2016 / Office 365","Microsoft Outlook: Do not display 'Publish to GAL' button",,,
1020,"Office 2016 / Office 365","Microsoft Outlook: Enable RPC encryption",,,
1027,"Office 2016 / Office 365","Microsoft Outlook: Include Internet in Safe Zones for Automatic Picture Download",,,
1024,"Office 2016 / Office 365","Microsoft Outlook: Junk E-mail protection level",,,
1029,"Office 2016 / Office 365","Microsoft Outlook: Minimum encryption settings",,,
1032,"Office 2016 / Office 365","Microsoft Outlook: Outlook Security Mode",,,
1026,"Office 2016 / Office 365","Microsoft Outlook: Prevent users from customizing attachment security settings",,,
1035,"Office 2016 / Office 365","Microsoft Outlook: Remove file extensions blocked as Level 1",,,
1036,"Office 2016 / Office 365","Microsoft Outlook: Remove file extensions blocked as Level 2",,,
1031,"Office 2016 / Office 365","Microsoft Outlook: Retrieving CRLs (Certificate Revocation Lists)",,,
1046,"Office 2016 / Office 365","Microsoft Outlook: Security setting for macros",,,
1038,"Office 2016 / Office 365","Microsoft Outlook: Set Outlook object model custom actions execution prompt",,,
1030,"Office 2016 / Office 365","Microsoft Outlook: Signature Warning",,,
1023,"Office 2016 / Office 365","Microsoft Outlook: Use Unicode format when dragging e-mail message to file system",,,
1058,"Office 2016 / Office 365","Microsoft PowerPoint: Allow Trusted Locations on the network",,,
319,"Office 2016 / Office 365","Microsoft PowerPoint: Block macros from running in Office files from the Internet",,,
1050,"Office 2016 / Office 365","Microsoft PowerPoint: Disable Trust Bar Notification for unsigned application add-ins and block them",,,
1053,"Office 2016 / Office 365","Microsoft PowerPoint: Do not open files from the Internet zone in Protected View",,,
1054,"Office 2016 / Office 365","Microsoft PowerPoint: Do not open files in unsafe locations in Protected View",,,
1051,"Office 2016 / Office 365","Microsoft PowerPoint: PowerPoint 97-2003 presentations, shows, templates and add-in files",,,
1298,"Office 2016 / Office 365","Microsoft PowerPoint: Require that application add-ins are signed by Trusted Publisher",,,
1047,"Office 2016 / Office 365","Microsoft PowerPoint: Run Programs",,,
1048,"Office 2016 / Office 365","Microsoft PowerPoint: Scan encrypted macros in PowerPoint Open XML presentations",,,
1052,"Office 2016 / Office 365","Microsoft PowerPoint: Set default file block behavior",,,
1056,"Office 2016 / Office 365","Microsoft PowerPoint: Set document behavior if file validation fails (Allow edit in Protected View)",,,
1055,"Office 2016 / Office 365","Microsoft PowerPoint: Set document behavior if file validation fails (Open in Protected View)",,,
1057,"Office 2016 / Office 365","Microsoft PowerPoint: Turn off Protected View for attachments opened from Outlook",,,
1049,"Office 2016 / Office 365","Microsoft PowerPoint: Turn off file validation",,,
320,"Office 2016 / Office 365","Microsoft PowerPoint: VBA Macro Notification Settings (Policy)",,,
1300,"Office 2016 / Office 365","Microsoft PowerPoint: VBA Macro Notification Settings (Policy) - Require macros to be signed by a trusted publisher",,,
1059,"Office 2016 / Office 365","Microsoft Project: Allow Trusted Locations on the network",,,
1060,"Office 2016 / Office 365","Microsoft Project: Disable Trust Bar Notification for unsigned application add-ins and block them",,,
1292,"Office 2016 / Office 365","Microsoft Project: Require that application add-ins are signed by Trusted Publisher",,,
1061,"Office 2016 / Office 365","Microsoft Project: VBA Macro Notification Settings (Policy)",,,
1303,"Office 2016 / Office 365","Microsoft Project: VBA Macro Notification Settings (Policy) - Require macros to be signed by a trusted publisher",,,
1063,"Office 2016 / Office 365","Microsoft Publisher: Disable Trust Bar Notification for unsigned application add-ins",,,
1062,"Office 2016 / Office 365","Microsoft Publisher: Publisher Automation Security Level",,,
1293,"Office 2016 / Office 365","Microsoft Publisher: Require that application add-ins are signed by Trusted Publisher",,,
1064,"Office 2016 / Office 365","Microsoft Publisher: VBA Macro Notification Settings (Policy)",,,
1304,"Office 2016 / Office 365","Microsoft Publisher: VBA Macro Notification Settings (Policy) - Require macros to be signed by a trusted publisher",,,
1065,"Office 2016 / Office 365","Microsoft Visio: Allow Trusted Locations on the network",,,
1066,"Office 2016 / Office 365","Microsoft Visio: Block macros from running in Office files from the Internet",,,
1067,"Office 2016 / Office 365","Microsoft Visio: Disable Trust Bar Notification for unsigned application add-ins and block them",,,
1069,"Office 2016 / Office 365","Microsoft Visio: File Block Settings: Visio 2000-2002 Binary Drawings, Templates and Stencils",,,
1070,"Office 2016 / Office 365","Microsoft Visio: File Block Settings: Visio 2003-2010 Binary Drawings, Templates and Stencils",,,
1071,"Office 2016 / Office 365","Microsoft Visio: File Block Settings: Visio 5.0 or earlier Binary Drawings, Templates and Stencils",,,
1294,"Office 2016 / Office 365","Microsoft Visio: Require that application add-ins are signed by Trusted Publisher",,,
1068,"Office 2016 / Office 365","Microsoft Visio: VBA Macro Notification Settings (Policy)",,,
1305,"Office 2016 / Office 365","Microsoft Visio: VBA Macro Notification Settings (Policy) - Require macros to be signed by a trusted publisher",,,
322,"Office 2016 / Office 365","Microsoft Word (Mail): Don't update links",,,
1089,"Office 2016 / Office 365","Microsoft Word: Allow Trusted Locations on the network",,,
323,"Office 2016 / Office 365","Microsoft Word: Block macros from running in Office files from the Internet",,,
1073,"Office 2016 / Office 365","Microsoft Word: Disable Trust Bar Notification for unsigned application add-ins and block them",,,
1084,"Office 2016 / Office 365","Microsoft Word: Do not open files from the Internet zone in Protected View",,,
1085,"Office 2016 / Office 365","Microsoft Word: Do not open files in unsafe locations in Protected View",,,
321,"Office 2016 / Office 365","Microsoft Word: Don't update links",,,
1295,"Office 2016 / Office 365","Microsoft Word: Dynamic Data Exchange",,,
1075,"Office 2016 / Office 365","Microsoft Word: File Block Settings: Set default file block behavior",,,
1076,"Office 2016 / Office 365","Microsoft Word: File Block Settings: Word 2 and earlier binary documents and templates",,,
1077,"Office 2016 / Office 365","Microsoft Word: File Block Settings: Word 2000 binary documents and templates",,,
1078,"Office 2016 / Office 365","Microsoft Word: File Block Settings: Word 2003 binary documents and templates",,,
1079,"Office 2016 / Office 365","Microsoft Word: File Block Settings: Word 2007 and later binary documents and templates",,,
1080,"Office 2016 / Office 365","Microsoft Word: File Block Settings: Word 6.0 binary documents and templates",,,
1081,"Office 2016 / Office 365","Microsoft Word: File Block Settings: Word 95 binary documents and templates",,,
1082,"Office 2016 / Office 365","Microsoft Word: File Block Settings: Word 97 binary documents and templates",,,
1083,"Office 2016 / Office 365","Microsoft Word: File Block Settings: Word XP binary documents and templates",,,
1296,"Office 2016 / Office 365","Microsoft Word: Require that application add-ins are signed by Trusted Publisher",,,
1074,"Office 2016 / Office 365","Microsoft Word: Scan encrypted macros in Word Open XML documents",,,
1087,"Office 2016 / Office 365","Microsoft Word: Set document behavior if file validation fails (Allow edit in Protected View)",,,
1086,"Office 2016 / Office 365","Microsoft Word: Set document behavior if file validation fails (Open in Protected View)",,,
1088,"Office 2016 / Office 365","Microsoft Word: Turn off Protected View for attachments opened from Outlook",,,
1072,"Office 2016 / Office 365","Microsoft Word: Turn off file validation",,,
324,"Office 2016 / Office 365","Microsoft Word: VBA Macro Notification Settings",,,
325,"Office 2016 / Office 365","Microsoft Word: VBA Macro Notification Settings (Policy)",,,
1301,"Office 2016 / Office 365","Microsoft Word: VBA Macro Notification Settings (Policy) - Require macros to be signed by a trusted publisher",,,
1284,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Access)",,,
1276,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Excel)",,,
1279,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (OneNote)",,,
1283,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Outlook)",,,
1278,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (PowerPoint)",,,
1281,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Project)",,,
1277,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Publisher)",,,
1280,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Visio)",,,
1282,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Word)",,,
1009,"Office 2016 / Office 365","Security Settings: ActiveX Control Initialization",,,
1285,"Office 2016 / Office 365","Security Settings: Allow VBA to load typelib references by path from untrusted intranet locations",,,
1016,"Office 2016 / Office 365","Security Settings: Allow mix of policy and user locations",,,
1290,"Office 2016 / Office 365","Security Settings: Application Guard: Prevent users from removing Application Guard protection on files",,,
1291,"Office 2016 / Office 365","Security Settings: Application Guard: Turn off protection of unsupported file types in Application Guard for Office",,,
1010,"Office 2016 / Office 365","Security Settings: Automation Security",,,
1286,"Office 2016 / Office 365","Security Settings: Control how Office handles form-based sign-in prompts",,,
1287,"Office 2016 / Office 365","Security Settings: Control how Office handles form-based sign-in prompts (Hosts)",,,
1018,"Office 2016 / Office 365","Security Settings: Disable Smart Document's use of manifests",,,
1288,"Office 2016 / Office 365","Security Settings: Disable additional security checks on VBA library references that may refer to unsafe locations on the local machine",,,
1011,"Office 2016 / Office 365","Security Settings: Disable all Trust Bar notifications for security issues",,,
1017,"Office 2016 / Office 365","Security Settings: Disable the Office client from polling the SharePoint Server for published links",,,
1012,"Office 2016 / Office 365","Security Settings: Encryption type for password protected Office 97-2003 files",,,
1013,"Office 2016 / Office 365","Security Settings: Encryption type for password protected Office Open XML files",,,
1014,"Office 2016 / Office 365","Security Settings: Load Controls in Forms3",,,
308,"Office 2016 / Office 365","Security Settings: Macro Runtime Scan Scope",,,
1289,"Office 2016 / Office 365","Security Settings: Macro Runtime Scan Scope",,,
1015,"Office 2016 / Office 365","Security Settings: Protect document metadata for rights managed Office Open XML Files",,,
1273,"Office 2016 / Office 365","Skype for Business: Configure SIP security mode",,,
1274,"Office 2016 / Office 365","Skype for Business: Disable HTTP fallback for SIP connection",,,
330,"Office 365","Allow the use of additional optional connected experiences",,,
327,"Office 365","Allow the use of connected experiences in Office",,,
328,"Office 365","Allow the use of connected experiences that analyze content",,,
329,"Office 365","Allow the use of connected experiences that download online content",,,
331,"Office 365","Configure the level of client software diagnostic data sent by Office to Microsoft",,,
326,"Office 365","Disable the Office 365 Telemetry module",,,
268,PowerShell,"Disable PowerShell version 2",,,
269,PowerShell,"Disable PowerShell version 2 (root)",,,
307,PowerShell,"PowerShell Language Mode",,,
1739,PowerShell,"Turn on PowerShell Module Logging",,,
1742,PowerShell,"Turn on PowerShell Module Logging",,,
1740,PowerShell,"Turn on PowerShell Module Logging - Module Names",,,
1743,PowerShell,"Turn on PowerShell Module Logging - Module Names",,,
265,PowerShell,"Turn on PowerShell Script Block Logging",,,
304,PowerShell,"Turn on PowerShell Script Block Logging",,,
266,PowerShell,"Turn on PowerShell Script Block Logging (Invocation)",,,
305,PowerShell,"Turn on PowerShell Script Block Logging (Invocation)",,,
267,PowerShell,"Turn on PowerShell Transcription",,,
306,PowerShell,"Turn on PowerShell Transcription",,,
1741,PowerShell,"Turn on PowerShell Transcription (Invocation)",,,
1744,PowerShell,"Turn on PowerShell Transcription (Invocation)",,,
1556,PowerShell,"Turn on Script Execution",DE,PowerShell,"Skriptausführung aktivieren"
1555,PowerShell,"Turn on Script Execution (Execution Policy)",DE,PowerShell,"Skriptausführung aktivieren (Execution Policy)"
1600,"Schannel: TLS Settings: Chipers","AES 128/128",,,
1601,"Schannel: TLS Settings: Chipers","AES 256/256",,,
1591,"Schannel: TLS Settings: Chipers","DES 56/56",,,
1590,"Schannel: TLS Settings: Chipers",NULL,,,
1594,"Schannel: TLS Settings: Chipers","RC2 128/128",,,
1592,"Schannel: TLS Settings: Chipers","RC2 40/128",,,
1593,"Schannel: TLS Settings: Chipers","RC2 56/128",,,
1598,"Schannel: TLS Settings: Chipers","RC4 128/128",,,
1595,"Schannel: TLS Settings: Chipers","RC4 40/128",,,
1596,"Schannel: TLS Settings: Chipers","RC4 56/128",,,
1597,"Schannel: TLS Settings: Chipers","RC4 64/128",,,
1599,"Schannel: TLS Settings: Chipers","Triple DES 168",,,
1603,"Schannel: TLS Settings: Hashes",MD5,,,
1604,"Schannel: TLS Settings: Hashes",SHA-1,,,
1605,"Schannel: TLS Settings: Hashes",SHA-256,,,
1606,"Schannel: TLS Settings: Hashes",SHA-384,,,
1607,"Schannel: TLS Settings: Hashes",SHA-512,,,
1608,"Schannel: TLS Settings: KeyExchangeAlgorithms",Diffie-Hellman,,,
1610,"Schannel: TLS Settings: KeyExchangeAlgorithms","Diffie-Hellman (ClientMinKeyBitLength)",,,
1609,"Schannel: TLS Settings: KeyExchangeAlgorithms","Diffie-Hellman (ServerMinKeyBitLength)",,,
1611,"Schannel: TLS Settings: KeyExchangeAlgorithms",ECDH,,,
1612,"Schannel: TLS Settings: KeyExchangeAlgorithms",PKCS,,,
1613,"Schannel: TLS Settings: KeyExchangeAlgorithms","PKCS (ClientMinKeyBitLength)",,,
1564,"Schannel: TLS Settings: Protocols","Client: Multi-Protocol Unified Hello",,,
1565,"Schannel: TLS Settings: Protocols","Client: Multi-Protocol Unified Hello (Disabledbydefault)",,,
1568,"Schannel: TLS Settings: Protocols","Client: PCT",,,
1569,"Schannel: TLS Settings: Protocols","Client: PCT (Disabledbydefault)",,,
1572,"Schannel: TLS Settings: Protocols","Client: SSLv2.0",,,
1573,"Schannel: TLS Settings: Protocols","Client: SSLv2.0 (Disabledbydefault)",,,
1576,"Schannel: TLS Settings: Protocols","Client: SSLv3.0",,,
1577,"Schannel: TLS Settings: Protocols","Client: SSLv3.0 (Disabledbydefault)",,,
1580,"Schannel: TLS Settings: Protocols","Client: TLSv1.0",,,
1581,"Schannel: TLS Settings: Protocols","Client: TLSv1.0 (Disabledbydefault)",,,
1584,"Schannel: TLS Settings: Protocols","Client: TLSv1.1",,,
1585,"Schannel: TLS Settings: Protocols","Client: TLSv1.1 (Disabledbydefault)",,,
1588,"Schannel: TLS Settings: Protocols","Client: TLSv1.2",,,
1589,"Schannel: TLS Settings: Protocols","Client: TLSv1.2 (Disabledbydefault)",,,
1624,"Schannel: TLS Settings: Protocols","Client: TLSv1.3",,,
1625,"Schannel: TLS Settings: Protocols","Client: TLSv1.3 (Disabledbydefault)",,,
1562,"Schannel: TLS Settings: Protocols","Server: Multi-Protocol Unified Hello",,,
1563,"Schannel: TLS Settings: Protocols","Server: Multi-Protocol Unified Hello (Disabledbydefault)",,,
1566,"Schannel: TLS Settings: Protocols","Server: PCT",,,
1567,"Schannel: TLS Settings: Protocols","Server: PCT (Disabledbydefault)",,,
1570,"Schannel: TLS Settings: Protocols","Server: SSLv2.0",,,
1571,"Schannel: TLS Settings: Protocols","Server: SSLv2.0 (Disabledbydefault)",,,
1574,"Schannel: TLS Settings: Protocols","Server: SSLv3.0",,,
1575,"Schannel: TLS Settings: Protocols","Server: SSLv3.0 (Disabledbydefault)",,,
1578,"Schannel: TLS Settings: Protocols","Server: TLSv1.0",,,
1579,"Schannel: TLS Settings: Protocols","Server: TLSv1.0 (Disabledbydefault)",,,
1582,"Schannel: TLS Settings: Protocols","Server: TLSv1.1",,,
1583,"Schannel: TLS Settings: Protocols","Server: TLSv1.1 (Disabledbydefault)",,,
1586,"Schannel: TLS Settings: Protocols","Server: TLSv1.2",,,
1587,"Schannel: TLS Settings: Protocols","Server: TLSv1.2 (Disabledbydefault)",,,
1622,"Schannel: TLS Settings: Protocols","Server: TLSv1.3 ",,,
1623,"Schannel: TLS Settings: Protocols","Server: TLSv1.3 (Disabledbydefault)",,,
1714,"Scheduled Task","XblGameSave Standby Task",,,
379,"Security Options","Accounts: Administrator account status",DE,Sicherheitseinstellungen,"Konten: Administratorkontostatus"
765,"Security Options","Accounts: Administrator account status (Member)",,,
12,"Security Options","Accounts: Block Microsoft accounts",DE,Sicherheitseinstellungen,"Konten: Microsoft-Konten blockieren"
380,"Security Options","Accounts: Guest account status",DE,Sicherheitseinstellungen,"Konten: Gastkontenstatus"
766,"Security Options","Accounts: Guest account status (Member)",,,
381,"Security Options","Accounts: Limit local account use of blank passwords to console logon only",DE,Sicherheitseinstellungen,"Konten: Lokale Kontenverwendung von leeren Kennwörtern auf Konsolenanmeldung beschränken"
382,"Security Options","Accounts: Rename administrator account",DE,Sicherheitseinstellungen,"Konten: Administrator umbenennen"
383,"Security Options","Accounts: Rename guest account",DE,Sicherheitseinstellungen,"Konten: Gastkonto umbenennen"
13,"Security Options","Audit: Force audit policy subcategory settings to override audit policy category settings",,,
384,"Security Options","Audit: Shut down system immediately if unable to log security audits",,,
385,"Security Options","Devices: Allowed to format and eject removable media",DE,Sicherheitseinstellungen,"Geräte: Formatieren und Auswerfen von Wechselmedien zulassen"
386,"Security Options","Devices: Prevent users from installing printer drivers",DE,Sicherheitseinstellungen,"Geräte: Anwendern das Installieren von Druckertreibern nicht erlauben"
767,"Security Options","Domain controller: Allow server operators to schedule tasks (DC)",,,
1320,"Security Options","Domain controller: Allow vulnerable Netlogon secure channel connections",,,
961,"Security Options","Domain controller: LDAP server channel binding token requirements",,,
768,"Security Options","Domain controller: LDAP server signing requirements",,,
769,"Security Options","Domain controller: Refuse machine account password changes (DC)",,,
387,"Security Options","Domain member: Digitally encrypt or sign secure channel data (always)",DE,Sicherheitseinstellungen,"Domänenmitglied: Daten des sicheren Kanals digital verschlüsseln oder signieren (immer)"
388,"Security Options","Domain member: Digitally encrypt secure channel data (when possible)",DE,Sicherheitseinstellungen,"Domänenmitglied: Daten des sicheren Kanals digital verschlüsseln (wenn möglich)"
389,"Security Options","Domain member: Digitally sign secure channel data (when possible)",DE,Sicherheitseinstellungen,"Domänenmitglied: Daten des sicheren Kanals digital signieren (wenn möglich)"
390,"Security Options","Domain member: Disable machine account password changes",DE,Sicherheitseinstellungen,"Domänenmitglied: Änderungen von Computerkontenkennwörtern deaktivieren"
391,"Security Options","Domain member: Maximum machine account password age",DE,Sicherheitseinstellungen,"Domänenmitglied: Maximalalter von Computerkontenkennwörtern"
392,"Security Options","Domain member: Require strong (Windows 2000 or later) session key",DE,Sicherheitseinstellungen,"Domänenmitglied: Starker Sitzungsschlüssel erforderlich (Windows 2000 oder höher)"
14,"Security Options","Interactive logon: Do not require CTRL+ALT+DEL",DE,Sicherheitseinstellungen,"Interaktive Anmeldung: Kein STRG+ALT+ENTF erforderlich"
15,"Security Options","Interactive logon: Don't display last signed-in",DE,Sicherheitseinstellungen,"Interaktive Anmeldung: Zuletzt angemeldeten Benutzer nicht anzeigen"
16,"Security Options","Interactive logon: Don't display username at sign-in",,,
393,"Security Options","Interactive logon: Machine account lockout threshold",DE,Sicherheitseinstellungen,"Interaktive Anmeldung: Schwellenwert für Computerkontosperrung"
394,"Security Options","Interactive logon: Machine inactivity limit",DE,Sicherheitseinstellungen,"Interaktive Anmeldung: Inaktivitätsgrenze des Computers"
395,"Security Options","Interactive logon: Message text for users attempting to log on",DE,Sicherheitseinstellungen,"Interaktive Anmeldung: Nachricht für Benutzer, die sich anmelden wollen"
396,"Security Options","Interactive logon: Message title for users attempting to log on",DE,Sicherheitseinstellungen,"Interaktive Anmeldung: Nachrichtentitel für Benutzer, die sich anmelden wollen"
397,"Security Options","Interactive logon: Number of previous logons to cache (in case domain controller is not available)",DE,Sicherheitseinstellungen,"Interaktive Anmeldung: Anzahl zwischenzuspeichernder vorheriger Anmeldungen (für den Fall, dass der Domänencontroller nicht verfügbar ist)"
398,"Security Options","Interactive logon: Prompt user to change password before expiration (Max)",DE,Sicherheitseinstellungen,"Interaktive Anmeldung: Anwender vor Ablauf des Kennworts zum Ändern des Kennworts auffordern (Max)"
399,"Security Options","Interactive logon: Prompt user to change password before expiration (Min)",DE,Sicherheitseinstellungen,"Interaktive Anmeldung: Anwender vor Ablauf des Kennworts zum Ändern des Kennworts auffordern (Min)"
770,"Security Options","Interactive logon: Require Domain Controller Authentication to unlock workstation (Member)",,,
400,"Security Options","Interactive logon: Smart card removal behavior",DE,Sicherheitseinstellungen,"Interaktive Anmeldung: Verhalten beim Entfernen von Smartcards"
17,"Security Options","Microsoft network client: Digitally sign communications (always)",DE,Sicherheitseinstellungen,"Microsoft-Netzwerk (Client): Kommunikation digital signieren (immer)"
18,"Security Options","Microsoft network client: Digitally sign communications (if server agrees)",DE,Sicherheitseinstellungen,"Microsoft-Netzwerk (Client): Kommunikation digital signieren (wenn Server zustimmt)"
401,"Security Options","Microsoft network client: Send unencrypted password to third-party SMB servers",DE,Sicherheitseinstellungen,"Microsoft-Netzwerk (Client): Unverschlüsseltes Kennwort an SMB-Server von Drittanbietern senden"
402,"Security Options","Microsoft network server: Amount of idle time required before suspending session",DE,Sicherheitseinstellungen,"Microsoft-Netzwerk (Server): Leerlaufzeitspanne bis zum Anhalten der Sitzung"
19,"Security Options","Microsoft network server: Digitally sign communications (always)",DE,Sicherheitseinstellungen,"Microsoft-Netzwerk (Server): Kommunikation digital signieren (immer)"
20,"Security Options","Microsoft network server: Digitally sign communications (if client agrees)",DE,Sicherheitseinstellungen,"Microsoft-Netzwerk (Server): Kommunikation digital signieren (wenn Client zustimmt)"
403,"Security Options","Microsoft network server: Disconnect clients when logon hours expire",DE,Sicherheitseinstellungen,"Microsoft-Netzwerk (Server): Clientverbindungen trennen, wenn die Anmeldezeit überschritten wird"
404,"Security Options","Microsoft network server: Server SPN target name validation level",DE,Sicherheitseinstellungen,"Microsoft-Netzwerkserver: SPN-Zielnamenüberprüfungsstufe für Server"
771,"Security Options","Microsoft network server: Server SPN target name validation level (Member)",,,
405,"Security Options","Network access: Allow anonymous SID/Name translation",DE,Sicherheitseinstellungen,"Netzwerkzugriff: Anonyme SID-/Namensübersetzung zulassen"
21,"Security Options","Network access: Do not allow anonymous enumeration of SAM accounts",DE,Sicherheitseinstellungen,"Netzwerkzugriff: Anonyme Aufzählung von SAM-Konten nicht erlauben"
772,"Security Options","Network access: Do not allow anonymous enumeration of SAM accounts (Member)",,,
22,"Security Options","Network access: Do not allow anonymous enumeration of SAM accounts and shares",DE,Sicherheitseinstellungen,"Netzwerkzugriff: Anonyme Aufzählung von SAM-Konten und Freigaben nicht erlauben"
773,"Security Options","Network access: Do not allow anonymous enumeration of SAM accounts and shares (Member)",,,
23,"Security Options","Network access: Do not allow storage of passwords and credentials for network authentication",DE,Sicherheitseinstellungen,"Netzwerkzugriff: Speicherung von Kennwörtern und Anmeldeinformationen für die Netzwerkauthentifizierung nicht zulassen"
406,"Security Options","Network access: Let Everyone permissions apply to anonymous users",DE,Sicherheitseinstellungen,"Netzwerkzugriff: Die Verwendung von ""Jeder""-Berechtigungen für anonyme Benutzer ermöglichen"
407,"Security Options","Network access: Named Pipes that can be accessed anonymously",DE,Sicherheitseinstellungen,"Netzwerkzugriff: Named Pipes, auf die anonym zugegriffen werden kann"
774,"Security Options","Network access: Named Pipes that can be accessed anonymously (DC)",,,
775,"Security Options","Network access: Named Pipes that can be accessed anonymously (Member)",,,
408,"Security Options","Network access: Remotely accessible registry paths",DE,Sicherheitseinstellungen,"Netzwerkzugriff: Registrierungspfade, auf die von anderen Computern aus zugegriffen werden kann"
409,"Security Options","Network access: Remotely accessible registry paths and sub-paths",DE,Sicherheitseinstellungen,"Netzwerkzugriff: Registrierungspfade und -unterpfade, auf die von anderen Computern aus zugegriffen werden kann"
410,"Security Options","Network access: Restrict anonymous access to Named Pipes and Shares",DE,Sicherheitseinstellungen,"Netzwerkzugriff: Anonymen Zugriff auf Named Pipes und Freigaben einschränken"
411,"Security Options","Network access: Restrict clients allowed to make remote calls to SAM",DE,Sicherheitseinstellungen,"Netzwerkzugriff: Clients einschränken, die Remoteaufrufe an SAM ausführen dürfen"
776,"Security Options","Network access: Restrict clients allowed to make remote calls to SAM (Member)",,,
412,"Security Options","Network access: Shares that can be accessed anonymously",DE,Sicherheitseinstellungen,"Netzwerkzugriff: Freigaben, auf die anonym zugegriffen werden kann"
413,"Security Options","Network access: Sharing and security model for local accounts",DE,Sicherheitseinstellungen,"Netzwerkzugriff: Modell für gemeinsame Nutzung und Sicherheitsmodell für lokale Konten"
414,"Security Options","Network security: Allow Local System to use computer identity for NTLM",DE,Sicherheitseinstellungen,"Netzwerksicherheit: Lokalem System die Verwendung der Computeridentität für NTLM erlauben"
24,"Security Options","Network security: Allow LocalSystem NULL session fallback",DE,Sicherheitseinstellungen,"Netzwerksicherheit: Zurückgreifen auf NULL-Sitzung für lokales System zulassen"
416,"Security Options","Network security: Allow PKU2U authentication requests to this computer to use online identities",DE,Sicherheitseinstellungen,"Netzwerksicherheit: Lässt an diesen Computer gerichtete PKU2U-Authentifizierungsanforderungen zu, um die Verwendung von Onlineidentitäten zu ermöglichen"
417,"Security Options","Network security: Configure encryption types allowed for Kerberos",DE,Sicherheitseinstellungen,"Netzwerksicherheit: Für Kerberos zulässige Verschlüsselungstypen konfigurieren"
418,"Security Options","Network security: Do not store LAN Manager hash value on next password change",DE,Sicherheitseinstellungen,"Netzwerksicherheit: Keine LAN Manager-Hashwerte für nächste Kennwortänderung speichern"
419,"Security Options","Network security: Force logoff when logon hours expires",DE,Sicherheitseinstellungen,"Netzwerksicherheit: Abmeldung nach Ablauf der Anmeldezeit erzwingen"
25,"Security Options","Network security: LAN Manager authentication level",DE,Sicherheitseinstellungen,"Netzwerksicherheit: LAN Manager-Authentifizierungsebene"
26,"Security Options","Network security: LDAP client signing requirements",DE,Sicherheitseinstellungen,"Netzwerksicherheit: Signaturanforderungen für LDAP-Clients"
27,"Security Options","Network security: Minimum session security for NTLM SSP based (including secure RPC) clients",DE,Sicherheitseinstellungen,"Netzwerksicherheit: Minimale Sitzungssicherheit für NTLM-SSP-basierte Clients (einschließlich sicherer RPC-Clients)"
28,"Security Options","Network security: Minimum session security for NTLM SSP based (including secure RPC) servers",DE,Sicherheitseinstellungen,"Netzwerksicherheit: Minimale Sitzungssicherheit für NTLM-SSP-basierte Server (einschließlich sicherer RPC-Server)"
29,"Security Options","Network security: Restrict NTLM: Audit Incoming NTLM Traffic",,,
30,"Security Options","Network security: Restrict NTLM: Audit NTLM authentication in this domain",,,
1558,"Security Options","Network security: Restrict NTLM: Incoming NTLM traffic",DE,Sicherheitseinstellungen,"Netzwerksicherheit: Beschränken von NTLM: Eingehender NTLM-Datenverkehr"
31,"Security Options","Network security: Restrict NTLM: Outgoing NTLM traffic to remote servers",DE,Sicherheitseinstellungen,"Netzwerksicherheit: Beschränken von NTLM: Ausgehenden NTLM-Datenverkehr zu Remoteservern"
32,"Security Options","Shutdown: Allow system to be shut down without having to log on",,,
420,"Security Options","System cryptography: Force strong key protection for user keys stored on the computer",DE,Sicherheitseinstellungen,"Systemkryptografie: Starken Schlüsselschutz für auf dem Computer gespeicherte Benutzerschlüssel erzwingen"
1321,"Security Options","System cryptography: Use FIPS compliant algorithms for encryption, hashing, and signing",,,
421,"Security Options","System objects: Require case insensitivity for non-Windows subsystem",DE,Sicherheitseinstellungen,"Systemobjekte: Groß-/Kleinschreibung für Nicht-Windows-Subsysteme ignorieren"
422,"Security Options","System objects: Strengthen default permissions of internal system objects (e.g. Symbolic Links)",DE,Sicherheitseinstellungen,"Systemobjekte: Standardberechtigungen interner Systemobjekte (z. B. symbolischer Verknüpfungen) verstärken"
815,"Security Options","System objects: Strengthen default permissions of internal system objects (e.g. Symbolic Links)",,,
1559,"Security Options","System settings: Optional subsystems",DE,Sicherheitseinstellungen,"Systemeinstellungen: Optionale Subsysteme"
